Hyde Park on Hudson,Bill Murray|Olivia Williams|Laura Linney|Olivia Colman|Elizabeth Marvel,Roger Michell,The President. The First Lady. The King. The Queen. The Mother. The Mistress...One weekend would unite two great nations...After cocktails of course.,queen|park|franklin d. roosevelt|hyde park|queen of england,2012
The Devil Inside,Fernanda Andrade|Simon Quarterman|Evan Helmuth|Ionut Grama|Suzan Crowley,William Brent Bell,No soul is safe.,rome|exorcism|death|demonic possession|found footage,2012
The Collection,Josh Stewart|Christopher McDonald|Emma Fitzpatrick|Lee Tergesen|Erin Way,Marcus Dunstan,Every great collector has a vision.,mercenary|party|sequel|gore|escape,2012
The Tall Man,Jessica Biel|Jodelle Ferland|Stephen McHattie|Jakob Davies|William B. Davis,Pascal Laugier,Fear takes a new shape,children|kidnapping|crime|missing child,2012
The Philadelphia Experiment,Ryan Robbins|Nicholas Lea|Malcolm McDowell|Emilie Ullerup|Michael ParÃ©,Paul Ziller,Past and Present Collide,time travel|philadelphia experiment,2012
Think Like a Man,Michael Ealy|Jerry Ferrara|Meagan Good|Regina Hall|Kevin Hart,Tim Story,Let the mind games begin,advice|love|relationship|ensemble cast|duringcreditsstinger,2012
Hit & Run,Kristen Bell|Dax Shepard|Tom Arnold|Kristin Chenoweth|Michael Rosenbaum,David Palmer|Dax Shepard,A Comedy That Never Takes Its Foot Off The Gas,witness protection|getaway driver|duringcreditsstinger,2012
Stand Up Guys,Alan Arkin|Julianna Margulies|Al Pacino|Christopher Walken|Katheryn Winnick,Fisher Stevens,They don't make 'em like they used to.,release from prison|viagra|settle scores|last hurrah,2012
The Brass Teapot,Juno Temple|Michael Angarano|Alexis Bledel|Billy Magnussen|Alia Shawkat,Ramaa Mosley,Everyone Has A Price. What's Yours?,fantasy|comic|based on comic book|money|fantastic,2012
Burning Bright,Briana Evigan|Garret Dillahunt|Meat Loaf|Charlie Tahan|Peggy Sheffield,Carlos Brooks,His Feeding. Your Frenzy.,autism|hurricane|tiger|suspense|trapped,2012
Deadfall,Eric Bana|Olivia Wilde|Charlie Hunnam|Patrick Kerton|Kris Kristofferson,Stefan Ruzowitzky,Twisty thriller... a wild ride.,murder|on the run|fugitive|crime|family,2012
John Dies at the End,Chase Williamson|Rob Mayes|Paul Giamatti|Clancy Brown|Glynn Turman,Don Coscarelli,Just so you know... they're sorry for anything that's about to happen.,out of body experience,2012
Cirque du Soleil: Worlds Away,Erica Linz|Igor Zaripov|Matt Gillanders|Jason Berrent|Dallas Barnett,Andrew Adamson,Experience a Journey Like Never Before,clown|music|mimes|cirque du soleil|carnies,2012
Sightseers,Alice Lowe|Steve Oram|Jonathan Aris|Monica Dolan|Sara Stewart,Ben Wheatley,Death has a ginger beard.,caravan|series of murders,2012
Excision,AnnaLynne McCord|Traci Lords|Ariel Winter|Roger Bart|Jeremy Sumpter,Richard Bates Jr.,Heal The Sickness,surgeon|teenager|domineering mother|awkwardness|social outcast,2012
ATM,Alice Eve|Josh Peck|Brian Geraghty|Aaron Hughes|Will Woytowich,David Brooks,No warning. No control. No escape.,atm|hooded figure|duringcreditsstinger,2012
Abraham Lincoln vs. Zombies,Bill Oberst Jr.|Baby Norman|Jason Vail|Jason Hughley|Don McGraw,Richard Schenkman,He emancipated the slave... he saved the union... and slaughtered the undead!,u.s. president|president|thriller|zombies|horror movie,2012
Beasts of the Southern Wild,QuvenzhanÃ© Wallis|Dwight Henry|Levy Easterly|Gina Montana|Lowell Landes,Benh Zeitlin,I  gotta take care of mine.,refugee camp|hurricane|fantasy|flooding|global warming,2012
A Bride for Christmas,Arielle Kebbel|Sage Brocklebank|Peter Benson|Jordana Largy|Chelsey Reist,Gary Yates,christmas romance,romance|fall in love,2012
Zambezia,Jeremy Suarez|Samuel L. Jackson|Abigail Breslin|Leonard Nimoy|Jeff Goldblum,Wayne Thornley,Airborne to be wild.,none,2012
Fire with Fire,Bruce Willis|Josh Duhamel|Rosario Dawson|Vincent D'Onofrio|50 Cent,David Barrett,Revenge has its own set of rules.,firemen|witness protection|murder|u.s. marshal,2012
Safety Not Guaranteed,Aubrey Plaza|Mark Duplass|Jake Johnson|Karan Soni|Jenica Bergere,Colin Trevorrow,What would you go back for?,time travel,2012
Partysaurus Rex,Tom Hanks|Tim Allen|Wallace Shawn|Corey Burton|Tony Cox,Mark A. Walsh,An Electro Sudsy Good Time!,tyrannosaurus rex|bath tub|water|party|toys,2012
The Apparition,Ashley Greene|Sebastian Stan|Tom Felton|Julianna Guill|Luke Pasqualino,Todd Lincoln ,Once You Believe You Die,experiment|supernatural|paranormal|haunting|disappearance,2012
Halo 4: Forward Unto Dawn,Tom Green|Anna Popplewell|Iain Belcher|Jenna Berman|Enisha Brewster,Stewart Hendler,The story of Halo 4 begins at dawn.,video game|duringcreditsstinger,2012
The Thompsons,Mackenzie Firgens|Cory Knauf|Ryan Hartwig|Samuel Child|Sean Browne,The Butcher Brothers,You never really know who your neighbors are...,england|vampire,2012
Outpost: Black Sun,Catherine Steadman|Richard Coyle|Ali Craig|Nick Nevern|Daniel Caltagirone,Steve Barker,War in Hell,bunker|nazis|eastern europe|war|sequel,2012
The Babymakers,Olivia Munn|Aisha Tyler|Paul Schneider|Noureen DeWulf|Desi Lydic,Jay Chandrasekhar,She's fired up. He's firing blanks.,wife husband relationship|infertility|doctor|theft|sperm donor,2012
Bad Ass,Danny Trejo|Charles S. Dutton|Ron Perlman|Joyful Drake|Patrick Fabian,Craig Moss,They messed with the wrong senior citizen.,vietnam veteran|los angeles|crime|based on true events,2012
Ginger & Rosa,Elle Fanning|Alice Englert|Christina Hendricks|Alessandro Nivola|Timothy Spall,Sally Potter,Friendship pulled them together. Love tore them apart.,female friendship|protest march|political protest|woman director,2012
El Gringo,Scott Adkins|Yvette Yates|Christian Slater|Israel Islas|Erando GonzÃ¡lez,Eduardo RodrÃ­guez,He's not in Acapulco any more.,small town|outlaw|gunfight|violence|cowboys,2012
Robot & Frank,Frank Langella|Liv Tyler|James Marsden|Susan Sarandon|Peter Sarsgaard,Jake Schreier,Friendship doesn't have an off switch,friendship|robot|senior citizen|cat thief,2012
Bait,Sharni Vinson|Phoebe Tonkin|Julian McMahon|Xavier Samuel|Cariba Heine,Kimble Rendall,Cleanup on aisle 7.,drowning|supermarket|shark attack|australian|flooding,2012
Cosmopolis,Robert Pattinson|Sarah Gadon|Juliette Binoche|Paul Giamatti|Samantha Morton,David Cronenberg,How far can he go before he goes too far?,taxi|sex|bookshop|taxi driver|nudity,2012
Cockneys vs Zombies,Michelle Ryan|Georgia King|Alan Ford|Harry Treadaway|Richard Briers,Matthias Hoene,The undead are brown bread.,zombies|east end of london|pensioners|cockneys,2012
Blood,Paul Bettany|Mark Strong|Stephen Graham|Brian Cox|ZoÃ« Tapper,Nick Murphy ,You Can't Bury the Truth,brother brother relationship|rage,2012
Side by Side,Keanu Reeves|Martin Scorsese|James Cameron|David Fincher|David Lynch,Christopher Kenneally,Can film survive our digital future?,cinematographer|film history|filmmaking|digital film,2012
Nazis at the Center of the Earth,Dominique Swain|Jake Busey|Trevor Kuhn|Lilan Bowden|Marlene Okner,Joseph J. Lawson,Dead...but not gone,female nudity|cyborg|nazis|zombies|face ripped off,2012
Goats,Vera Farmiga|David Duchovny|Ty Burrell|Keri Russell|Graham Phillips,Christopher Neil,You can't choose your family...or can you?,independent film,2012
Citadel,James Cosmo|Aneurin Barnard|Amy Shiels|Wunmi Mosaku,Ciaran Foy,They see your fear!,agoraphobia,2012
The Seasoning House,Rosie Day|Sean Pertwee|Kevin Howarth|Anna Walton|Jemma Powell,Paul Hyett,Innocence isn't lost... it's taken.,revenge|land war|forced prostitution|balkans,2012
The Sapphires,Chris O'Dowd|Deborah Mailman|Jessica Mauboy|Shari Sebbens|Miranda Tapsell,Wayne Blair,Follow your heart. Discover your soul.,vietnam war|musical|biography|based on true story|girl group,2012
Sushi Girl,Danny Trejo|Mark Hamill|Noah Hathaway|Jeff Fahey|Sonny Chiba,Kern Saxton,REVENGE IS A DISH BEST SERVED RAW.,heist|torture|diamonds|retribution|crime drama,2012
Game Change,Julianne Moore|Woody Harrelson|Ed Harris|Peter MacNicol|Jamey Sheridan,Jay Roach,Politics would never be the same.,president elections|republican party,2012
Hello I Must Be Going,Melanie Lynskey|Blythe Danner|John Rubinstein|Julie White|Dan Futterman,Todd Louiso,*Meet Amy Minsky. She's just getting over her divorce.,independent film,2012
Grimm's Snow White,Eliza Bennett|Jane March|Jamie Thomas King|Joe Toedtling|Sebastian Wimmer,Rachel Goldenberg,Mirror mirror on the wall tis the most terrifying of them all!,elves|sword fight|forest|dragon|snow white,2012
Atlas Shrugged Part II,Samantha Mathis|Jason Beghe|Esai Morales|Patrick Fabian|Kim Rhodes,John Putch,Who is John Galt?,ayn rand,2012
Into the White,Stig Henrik Hoff|Lachlan Nieboer|Rupert Grint|Florian Lukas|David Kross,Petter NÃ¦ss,Inspired by the true world war II story.,bÃ©lico,2012
Good Deeds,Tyler Perry|Phylicia RashÄd|Thandie Newton|Brian J. White|Gabrielle Union,Tyler Perry,Wesley Deeds is About to Discover the Person He Was Meant to Be.,african american|single mother|fiancÃ© fiancÃ©e relationship|corporation|rich man - poor woman,2012
The Punisher: Dirty Laundry,Thomas Jane|Ron Perlman|Sammi Rotibi|Karlin Walker|Jack Goldenberg,Phil Joanou,What's the difference between justice and punishment?,the punisher|fan film,2012
Room 237,Bill Blakemore|Geoffrey Cocks|Juli Kearns|John Fell Ryan|Jay Weidner,Rodney Ascher,Some movies stay with you forever... and ever... and ever.,conspiracy theory|the shining|kubrick,2012
Celeste & Jesse Forever,Rashida Jones|Andy Samberg|Elijah Wood|Emma Roberts|Ari Graynor,Lee Toland Krieger,A Loved Story,relationship problems|male female relationship|divorce|best friends in love,2012
Piranhaconda,Michael Madsen|Rachel Hunter|Shandi Finnessey|Teri Ivens|Rib Hillis,Jim Wynorski,Part Snake! Part Fish! All Killer!,water monster|killer snake,2012
Song for Marion,Terence Stamp|Vanessa Redgrave|Gemma Arterton|Christopher Eccleston|Anne Reid,Paul Andrew Williams,Open your heart. Find your voice.,musical|cancer,2012
The Imposter,FrÃ©dÃ©ric Bourdin|Adam O'Brian|Anna Ruben|Cathy Dresbach|Alan Teichman,Bart Layton,There are two sides to every lie.,biography|fake identity,2012
Breaking Wind,Heather Ann Davis|Eric Callero|Frank Pacheco|Michael Adam Hamilton|Alice Rietveld,Craig Moss,Love Stinks!,werewolf,2012
The Conspiracy,Aaron Poole|James Gilbert|Ian Anderson|Peter Apostolopoulos|Roger Beck,Christopher MacBride,Which one of us is really crazy?,cult|new world order|hunting|corporations,2012
Struck by Lightning,Dermot Mulroney|Sarah Hyland|Chris Colfer|Allison Janney|Christina Hendricks,Brian Dannelly,A personal raincloud can be deadly...,lightning|blackmail|grandmother grandson relationship|high school|electrocution,2012
A Dark Truth,Andy GarcÃ­a|Kim Coates|Deborah Kara Unger|Eva Longoria|Forest Whitaker,Damian Lee,Escape the jungle. Expose the truth.,corruption|water purification|epiphany|ecuador|natural resources,2012
Girl vs. Monster,Olivia Holt|Brendan Meyer|Kerris Dorsey|Katherine McNamara|Tracy Dawson,Stuart Gillard,Face Your Fears,monster|halloween|teen movie|teenager|fighting supernatural,2012
Hannah Arendt,Barbara Sukowa|Axel Milberg|Janet McTeer|Julia Jentsch|Nicholas Woodeson,Margarethe von Trotta,Her ideas changed the world,holocaust|jew|nazis|jerusalem|magazine,2012
Resident Evil: Retribution,Milla Jovovich|Sienna Guillory|Michelle Rodriguez|Aryana Engineer|Li Bingbing,Paul W.S. Anderson,The Ultimate Battle Begins,mutant|dystopia|sequel|conspiracy|tokyo japan,2012
Mass Effect: Paragon Lost,Laura Bailey|Bruce Carey|Justin Cook|Jason Douglas,Atsushi Takeuchi,Another chapter in the Mass Effect franchise,alien|animation|science fiction,2012
Tape 407,Abigail Schrader|Samantha Lester|James Lyons|Melanie Lyons|Samantha Sloyan,Dale Fabrigar|Everette Wallin,The plane crash was just the beginning,found footage,2012
Gallowwalkers,Wesley Snipes|Riley Smith|Tanit Phoenix|Simona Brhlikova|Steven Elder,Andrew Goth,Live by the gun. Die by the gun. Come back for more.,nun|hair|zombies|skin|gunman,2012
American Mary,Katharine Isabelle|Julia Maxwell|Antonio Cupo|Tristan Risk|Paula Lindberg,Jen Soska|Sylvia Soska,Appearances are everything,amputation|plastic surgery|gore|student|torture,2012
Justice League: Doom,Nathan Fillion|Olivia d'Abo|Claudia Black|Michael Rosenbaum|Tim Daly,Lauren Montgomery,The end of justice.,dc comics|superhero team|super powers|woman director,2012
Ill Manors,Riz Ahmed|Ed Skrein|Natalie Press|Anouska Mond|Lee Allen,Ben Drew,We are all products of our environment ...some environments are just harder to survive in,gang|united kingdom,2012
Blue Like Jazz,Marshall Allman|Claire Holt|Tania Raymonde|Justin Welborn|Eric Lange,Steve Taylor,Everybody belongs somewhere,book store,2012
Something from Nothing: The Art of Rap,Ice-T|Dr. Dre|Ice Cube|Snoop Dogg|Eminem,Ice-T|Andy Baybutt,Hip Hop didn't invent anything. Hip Hop reinvented everything,rap|rap music,2012
Cowgirls n' Angels,Alicia Witt|Jackson Rathbone|James Cromwell|Andrew Sensenig|Kathleen Rose Perkins,Timothy Armstrong,Dreams come true.,rodeo|texas|horse|girl|cowgirl,2012
Girl Most Likely,Kristen Wiig|Annette Bening|Matt Dillon|Darren Criss|Christopher Fitzgerald,Shari Springer Berman|Robert Pulcini,She has a lot to live up to. And a few things to live down.,woman director,2012
Save the Date,Lizzy Caplan|Alison Brie|Martin Starr|Mark Webber|Geoffrey Arend,Michael Mohan,Sometimes you have to break a heart to be true to your own.,ex-boyfriend|ex-girlfriend|girlfriend|sister|wedding,2012
Columbus Circle,Selma Blair|Jason Lee|Amy Smart|Giovanni Ribisi|Kevin Pollak,George Gallo,An apartment to die for.,crime,2012
Transit,Diora Baird|James Frain|Harold Perrineau|Elisabeth RÃ¶hm|Sterling Knight,Antonio Negret,This is not a perfect getaway.,car chase,2012
Electrick Children,Julia Garner|Rory Culkin|Liam Aiken|Bill Sage|Cynthia Watros,Rebecca Thomas,Pregnant by music?,woman director,2012
Kiss of the Damned,JosÃ©phine de la Baume|Milo Ventimiglia|Roxane Mesquida|Michael Rapaport|Riley Keough,Xan Cassavetes,Her love will never die.,vampire|sibling rivalry|female vampire|woman director,2012
Superman vs. The Elite,Pauley Perrette|George Newbern|Robin Atkin Downes|David Kaufman|Dee Bradley Baker,Michael Chang,World saved. Humanity lost.,england|dc comics|superhero|superhuman|superhero team,2012
Being Flynn,Robert De Niro|Julianne Moore|Paul Dano|Olivia Thirlby|Eddie Rouse,Paul Weitz,We're All Works In Progress,homeless|lice,2012
Ai Weiwei: Never Sorry,Ai Weiwei|Dan-qing Chen,Alison Klayman,Can an artist change China?,freedom of speech|character name in title|social activism|dissident|chinese communists,2012
Comedown,Adam Deacon|Sophie Stuckey|Jessica Barden|Geoff Bell|Jacob Anderson,Menhaj Huda,It's Fun Getting High...But The Comedown Is A Killer.,psychopath|teenager|council estate,2012
Alien Uprising,Bianca Bree|Sean Brosnan|Simon Phillips|Jean-Claude Van Damme|Peter Barrett,Dominic Burns,Try to remain calm,impostor|alien invasion|military|partying,2012
The Liability,Tim Roth|Talulah Riley|Jack O'Connell|Kierston Wareing|Peter Mullan,Craig Viveiros,They had their turn... now it's his,thriller|road movie,2012
Sparkle,Whitney Houston|Cee Lo Green|Derek Luke|Mike Epps|Carmen Ejogo,Salim Akil,Celebrate the legend.,soong sisters|duringcreditsstinger,2012
The Angels' Share,Paul Brannigan|Siobhan Reilly|John Henshaw|Gary Maitland|William Ruane,Ken Loach,Four Friends. One Mission. Lots of Spirit.,scotland|whiskey|community service,2012
Casa De Mi Padre,Will Ferrell|Gael GarcÃ­a Bernal|GÃ©nesis RodrÃ­guez|Diego Luna|Efren Ramirez,Matt Piedmont,Funniest movie you'll ever read.,mexico|organized crime|location in title|drug lord|padre,2012
Silent Night,Jaime King|Malcolm McDowell|Brendan Fehr|Lisa Marie|Ellen Wong,Steven C. Miller,He Knows Who's Been Naughty,holiday horror|christmas horror,2012
English Vinglish,Sridevi Kapoor|Priya Anand|Mehdi Nebbou|Adil Hussain|Ajith Kumar,Gauri Shinde,Sridevi vs Angrezi,classroom|housewife|speech|foreign language|wedding,2012
Searching for Sugar Man,Dennis Coffey|Rodriguez|Stephen Segerman|Mike Theodore|Malik Bendjelloul,Malik Bendjelloul,Great Art Always Survives,1970s|mayor|south africa|musician|icon,2012
Freaky Deaky,Christian Slater|Michael Jai White|Crispin Glover|Billy Burke|Breanne Racano,Charles Matthau,Crime is such a trippy thing,bomb squad|ex-fugitive|freaky,2012
Love Never Dies,Ben Lewis|Anna O'Byrne|Maria Mercedes|Simon Gleeson|Sharon Millerchip,Brett Sullivan|Simon Phillips,The Sequel to The Phantom of the Opera,opera|phantom|musical|coney island,2012
Found,Gavin Brown|Ethan Philbeck|Phyllis Munro|Louie Lawless|Alex Kogin,Scott Schirmer,My brother keeps a human head in his closet...,serial killer|series of murders|violence|gas mask|masculinity,2012
Jack Irish: Bad Debts,Guy Pearce|Marta Dusseldorp|Roy Billing|Shane Jacobson,Jeffrey Walker,...He's down but not out.,jack irish,2012
The Devil's Carnival,Sean Patrick Flanery|Briana Evigan|Bill Moseley|Jessica Lowndes|Dayton Callie,Darren Lynn Bousman,You can't help but fall.,clown|musical|lucifer|fable|dark carnival,2012
Not Fade Away,Bella Heathcote|Jack Huston|Dominique McElligott|Brad Garrett|Christopher McDonald,David Chase,there is no past no future either. just the Now--,new jersey|rock band|country club,2012
Any Day Now,Alan Cumming|Garret Dillahunt|Isaac Leyva|Frances Fisher|Gregg Henry,Travis Fine,They made him a promise. He made them a family.,california|drag queen|homophobia|1970s|adoption,2012
Fist of Jesus,Marc Velasco|NoÃ© Blancafort|Salvador LlÃ³s|Victoria RoldÃ¡n|Roger Sotera,AdriÃ¡n Cardona|David MuÃ±oz,Jesus loves some... others feel his fist!,gore,2012
Arjun: The Warrior Prince,Yuddvir Bakolia|Ila Arun|Aanjjan Srivastav|Sachin Khedekar|Vishnu Sharma,Arnab Chaudhuri,The untold story of Indiaâ€™s greatest warrior.,mythology|animation|indian war|arjun,2012
The Barrens,Stephen Moyer|Mia Kirshner|Allie MacDonald|Erik Knudsen|Max Topplin,Darren Lynn Bousman,The terrifying legend of the Jersey Devil is alive.,new jersey devil,2012
Head Over Heels,Nigel Anthony|Ruth Rayyah McCaul,Timothy Reckart,Sometimes you can't agree which way is up.,marriage,2012
Stitches,Ross Noble|Tommy Knight|Gemma-Leah Devereux|John McDonnell,Conor McMahon,You'll die laughing...,slapstick|teen angst|slaughter|black comedy|supernatural being,2012
The Courier,Jeffrey Dean Morgan|Josie Ho|Til Schweiger|Miguel Ferrer|Lili Taylor,Hany Abu-Assad,If you're looking for a fight... he'll deliver,amnesia|new orleans|arrest|revenge|shootout,2012
White Frog,Kelly Hu|Booboo Stewart|Gregg Sulkin|Talulah Riley|BD Wong,Quentin Lee,Everyone is different...some more than others,loss of family|kids and family,2012
Dead Before Dawn 3D,Christopher Lloyd|Devon Bostick|Martha MacIsaac|Brandon Jay McLaren|Brittany Allen,April Mullen,Half Zombie. Half Demon. All Zemon!,woman director,2012
Wish You Were Here,Joel Edgerton|Teresa Palmer|Felicity Price|Antony Starr|Nicholas Cassim,Kieran Darcy-Smith,Four Went. Three came back. Only one of them knows what happened.,holiday|cambodia|tourist|market|pregnant wife,2012
Playback,Johnny Pacar|Ambyr Childers|Christian Slater|Alessandra Torresani|Toby Hemingway,Michael A. Nickles,Picture. Evil.,journalism|television|police corruption|stabbing|murder investigation,2012
Foodfight!,Charlie Sheen|Wayne Brady|Hilary Duff|Eva Longoria|Christopher Lloyd,Lawrence Kasanoff,When good food... goes bad!,supermarket|fight|product placement|computer animation|food,2012
When the Lights Went Out,Kate Ashfield|Jo Hartley|Martin Compston|Steven Waddington|Craig Parkinson,Pat Holden,Set in 1974 and based on true events.,haunting|britain,2012
Vamps,Alicia Silverstone|Krysten Ritter|Sigourney Weaver|Richard Lewis|Wallace Shawn,Amy Heckerling,Dating Sucks,vampire|love|woman director,2012
The Girl,Toby Jones|Sienna Miller|Imelda Staunton|Penelope Wilton|Sean Cameron Michael,Julian Jarrold,He made her his star. And his darkest obsession.,biography|hollywood|alfred hitchcock,2012
Among Friends,Christopher Backus|Jennifer Blanc|AJ Bowen|Dana Daurey|Brianne Davis,Danielle Harris,This dinner party's gonna be KILLER.,best friend|dinner|woman director,2012
Bad Kids Go to Hell,Judd Nelson|Ben Browder|Mike Gassaway|Cameron Deane Stewart|Marc Donato,Matthew Spradlin,Daddy's money can't save them now.,sex|detention|based on graphic novel|preparatory school,2012
A Mother's Nightmare,Jessica Lowndes|Annabeth Gish|Grant Gustin|Jay Brazeau|Samuel Patrick Chu,Vic Sarin,Teen love is a killer.,depression|teenager|mental illness|new student|tv movie,2012
Gayby,Ryan McGinnis|Jenn Harris|Matthew Wilkas|Charlie Barnett|Samantha Buck,Jonathan Lisecki,Sex with your best friend has never been this reproductive.,male female relationship|yoga instructor|comic book artist|gay man impregnates woman|gay straight relations,2012
Crawlspace,Amber Clayton|Eddie Baroo|Justin Batchelor|Nicholas Bell|John Brumpton,Justin Dix,In this space everyone can hear you scream,underground|experiment|australia|special forces,2012
Jurassic Shark,Emanuelle Carriere|Christine Emes|Celine Filion|Angela Parent|Duncan Milloy,Brett Kelly,Dinosaur from the deep,shark attack|teenager|shark,2012
The Pact,Caity Lotz|Casper Van Dien|Agnes Bruckner|Mark Steger|Haley Hudson,Nicholas McCarthy,Some doors should never be opened.,haunting|childhood home|death of mother|mourning,2012
Sleepwalk With Me,Mike Birbiglia|Lauren Ambrose|Lucy DeVito|Aya Cash|Wyatt Cenac,Mike Birbiglia|Seth Barrish,A comedy for anyone who's ever had a dream. And then jumped out a window.,three word title,2012
Katy Perry: Part of Me,Katy Perry|Russell Brand|Shannon Woodward|Rachael Markarian|Mia Moretti,Dan Cutforth|Jane Lipsitz,Be yourself and you can be anything,woman director,2012
Just Like a Woman,Sienna Miller|Golshifteh Farahani|Bahar Soomekh|Tim Guinee|Roschdy Zem,Rachid Bouchareb,two friends - one journey - no limits,dancing|chicago|medicine|secret|immigrant,2012
The Sleeper,Brittany Belland|Riana Ballo|Jessica Cameron|Jason Jay Crabtree|John Bloom,Justin Russell,If I Die Before I Wake...,slasher,2012
Sassy Pants,Haley Joel Osment|Anna Gunn|Ashley Rickards|Diedrich Bader|Jenny O'Hara,Coley Sohn,Home is where the harm is.,woman director,2012
The House I Live In,Eugene Jarecki,Eugene Jarecki,The war on drugs has never been about drugs.,government regulation,2012
KumarÃ©,Vikram Gandhi|Purva Bedi|Kristen Calgaro,Vikram Gandhi,The true story of a false prophet,yoga|guru|new age|student|self help guru,2012
The Dream Team,Michael Jordan|Larry Bird|Magic Johnson|Charles Barkley,Zak Levitt,The Greatest Team Ever Assembled!,sport|basketball|olympics|nba,2012
Shut Up and Play the Hits,James Murphy|Chuck Klosterman|Tyler Pope|Keith Wood|Pat Mahoney,Will Lovelace|Dylan Southern,The Very Loud Ending Of LCD Soundsystem,madison square garden|punk band,2012
The Invisible War,Kori Cioca|Jessica Hinves|Ariana Klay|Elle Helmer|Hannah Sewell,Kirby Dick,The Battleground Is Your Barracks,post traumatic stress  disorder|rape|sexism|rape victim|family,2012
The Lord of the Rings: The Return of the King,Elijah Wood|Ian McKellen|Viggo Mortensen|Liv Tyler|Orlando Bloom,Peter Jackson,The eye of the enemy is moving.,elves|orcs|middle-earth (tolkien)|based on novel|suspicion,2003
Underworld,Kate Beckinsale|Scott Speedman|Michael Sheen|Shane Brolly|Bill Nighy,Len Wiseman,An immortal battle for supremacy.,budapest|subway|love of one's life|bite|descendant,2003
Pirates of the Caribbean: The Curse of the Black Pearl,Johnny Depp|Geoffrey Rush|Orlando Bloom|Keira Knightley|Jack Davenport,Gore Verbinski,Prepare to be blown out of the water.,exotic island|east india trading company|gold|marriage proposal|mutiny,2003
Kill Bill: Vol. 1,Uma Thurman|Lucy Liu|Vivica A. Fox|Daryl Hannah|David Carradine,Quentin Tarantino,Go for the kill.,japan|coma|martial arts|kung fu|underworld,2003
The Matrix Revolutions,Keanu Reeves|Laurence Fishburne|Carrie-Anne Moss|Hugo Weaving|Mary Alice,Lilly Wachowski|Lana Wachowski,Everything that has a beginning has an end.,saving the world|artificial intelligence|man vs machine|flying|philosophy,2003
The Matrix Reloaded,Keanu Reeves|Carrie-Anne Moss|Laurence Fishburne|Hugo Weaving|Helmut Bakaitis,Lilly Wachowski|Lana Wachowski,Free your mind.,saving the world|artificial intelligence|man vs machine|martial arts|kung fu,2003
Bruce Almighty,Jim Carrey|Jennifer Aniston|Philip Baker Hall|Catherine Bell|Lisa Ann Walter,Tom Shadyac,In Bruce we trust,christianity|moon|responsability|moses|street gang,2003
Love Actually,Bill Nighy|Gregor Fisher|Colin Firth|Sienna Guillory|Liam Neeson,Richard Curtis,The ultimate romantic comedy.,london|male nudity|female nudity|love at first sight|u.s. president,2003
Terminator 3: Rise of the Machines,Arnold Schwarzenegger|Nick Stahl|Claire Danes|Kristanna Loken|David Andrews,Jonathan Mostow,The Machines Will Rise.,saving the world|artificial intelligence|man vs machine|cyborg|killer robot,2003
The Dreamers,Michael Pitt|Eva Green|Louis Garrel|Anna Chancellor|Robin Renucci,Bernardo Bertolucci,Together nothing is impossible. Together nothing is forbidden.,paris|love triangle|male nudity|female nudity|bathroom,2003
Big Fish,Ewan McGregor|Albert Finney|Billy Crudup|Jessica Lange|Helena Bonham Carter,Tim Burton,An adventure as big as life itself.,circus|father-son relationship|witch|fish|fishing,2003
Daredevil,Ben Affleck|Jennifer Garner|Colin Farrell|Michael Clarke Duncan|Jon Favreau,Mark Steven Johnson,A Guardian Devil,blindness and impaired vision|superhero|voice over narration|daredevil|hazardous waste,2003
American Wedding,Jason Biggs|Alyson Hannigan|Seann William Scott|Eddie Kaye Thomas|Thomas Ian Nicholas,Jesse Dylan,Forever hold your piece.,handcuffs|sister sister relationship|spanner|blow job|stag night,2003
The League of Extraordinary Gentlemen,Sean Connery|Peta Wilson|Shane West|Stuart Townsend|Jason Flemyng,Stephen Norrington,The power of seven become a league of one.,saving the world|men|captain nemo|allan quatermain,2003
The Italian Job,Mark Wahlberg|Charlize Theron|Jason Statham|Edward Norton|Fausto Callegarini,F. Gary Gray,Get in. Get out. Get even.,venice|california|train station|helicopter|austria,2003
The Jungle Book 2,John Goodman|Haley Joel Osment|Mae Whitman|Phil Collins|Connor Funk,Steve Trenbirth,Feel the jungle beat,river|musical|tiger|village|feral child,2003
Lost in Translation,Bill Murray|Scarlett Johansson|Anna Faris|Giovanni Ribisi|Akiko Takeshita,Sofia Coppola,Everyone wants to be found.,upper class|hotel room|age difference|commercial|karaoke,2003
Bad Santa,Billy Bob Thornton|Tony Cox|Brett Kelly|Lauren Graham|Bernie Mac,Terry Zwigoff,He doesn't care if you're naughty or nice.,holiday|elves|christmas party|safe|little people,2003
Brother Bear,Joaquin Phoenix|Jeremy Suarez|Rick Moranis|Joan Copeland|Michael Clarke Duncan,Aaron Blaise|Robert Walker,The story of a boy who became a man by becoming a bear.,grizzly bear|chase|transformation|friendship|eskimo,2003
Peter Pan,Jeremy Sumpter|Jason Isaacs|Rachel Hurd-Wood|Richard Briers|Olivia Williams,P.J. Hogan,All children grow up except one.,flying|liberation|fairy|peter pan|pirate gang,2003
Scary Movie 3,Pamela Anderson|Jenny McCarthy|Marny Eng|Charlie Sheen|Simon Rex,David Zucker,Great trilogies come in threes.,horror spoof,2003
