Absolute Power,Clint Eastwood|Gene Hackman|Ed Harris|Scott Glenn|Laura Linney,Clint Eastwood,Corrupts Absolutely.,corruption|assassination|washington d.c.|rape|white house,1997
U Turn,Sean Penn|Nick Nolte|Jennifer Lopez|Joaquin Phoenix|Claire Danes,Oliver Stone,Expect the Unexpected.,car breakdown|wilderness|kiss|gambling debts|car garage,1997
G.I. Jane,Demi Moore|Viggo Mortensen|Anne Bancroft|Jason Beghe|Daniel von Bargen,Ridley Scott,Failure is not an option.,female nudity|poem|middle east|helicopter|satellite,1997
The Relic,Penelope Ann Miller|Tom Sizemore|Linda Hunt|James Whitmore|Clayton Rohner,Peter Hyams,The Next Evolution In Terror.,chicago|indian|monster|museum|pile of dead bodies,1997
Hoodlum,Laurence Fishburne|Tim Roth|Vanessa Williams|Andy GarcÃ­a|Cicely Tyson,Bill Duke,Power is measured in enemies.,dutch|blood|mobster|gangster|violence,1997
MouseHunt,Nathan Lane|Lee Evans|Vicki Lewis|Maury Chaykin|Eric Christmas,Gore Verbinski,Who's hunting who?,brother brother relationship|loss of father|mouse|house|inheritance,1997
Mr. Magoo,Leslie Nielsen|Kelly Lynch|Matt Keeslar|Nick Chinlund|Stephen Tobolowsky,Stanley Tong,You won't believe your eyes.,lie|bluff|based on cartoon|millionaire|luck,1997
Cop Land,Sylvester Stallone|Harvey Keitel|Ray Liotta|Robert De Niro|Peter Berg,James Mangold,No One Is Above The Law.,corruption|handcuffs|fbi|bad cop,1997
Cats Don't Dance,Scott Bakula|Jasmine Guy|Natalie Cole|Ashley Peldon|Lindsay Ridgeway,Mark Dindal,It's a Jungle Out There!,dance|musical,1997
Gridlock'd,Tupac Shakur|Tim Roth|Thandie Newton|Charles Fleischer|Howard Hesseman,Vondie Curtis-Hall,Life is a traffic jam.,aids|drug addiction|suspicion of murder|police|entzug,1997
Wishmaster,Andrew Divoff|Tammy Lauren|Robert Englund|Chris Lemmon|Wendy Benson-Landes,Robert Kurtzman,Be careful what you wish for.,fire|menace|wish|djinn|stabbed in the stomach,1997
Money Talks,Chris Tucker|Charlie Sheen|Heather Locklear|Paul Sorvino|Elise Neal,Brett Ratner,This ain't no buddy movie.,prison|diamant|liberation of prisoners|transport of prisoners|interview,1997
Fierce Creatures,John Cleese|Jamie Lee Curtis|Kevin Kline|Michael Palin|Robert Lindsay,Fred Schepisi|Robert Young,Don't pet them.,zoo|marketing|costume|black comedy|business,1997
Steel,Shaquille O'Neal|Annabeth Gish|Richard Roundtree|Judd Nelson|Irma P. Hall,Kenneth Johnson,Heroes don't come any bigger.,dc comics|los angeles|soldier|military,1997
Nowhere,James Duval|Rachel True|Nathan Bexton|Chiara Mastroianni|Debi Mazar,Gregg Araki,Let the love feast begin.,sex|eroticism|bisexuality|alien|independent film,1997
Out to Sea,Jack Lemmon|Walter Matthau|Dyan Cannon|Brent Spiner|Gloria DeHaven,Martha Coolidge,Get ready to Rumba!,cruise ship|widower|woman director,1997
Gone Fishin',Joe Pesci|Danny Glover|Rosanna Arquette|Lynn Whitfield|Willie Nelson,Christopher Cain,Even the fish are laughing!,sea|boat|fishing|rogue,1997
Switchback,Dennis Quaid|Danny Glover|R. Lee Ermey|Claudia Stedelin|Brent Hinkley,Jeb Stuart,The hunter becomes the hunted.,loss of son|serial killer|train,1997
RocketMan,Harland Williams|Jessica Lundy|William Sadler|Beau Bridges|Jeffrey DeMunn,Stuart Gillard,He's just taking up space!,astronaut|chimpanzee,1997
Wild America,Jonathan Taylor Thomas|Scott Bairstow|Devon Sawa|Frances Fisher|Danny Glover,William Dear,Take a ride on the wild side.,animal|naturalist,1997
Hugo Pool,Alyssa Milano|Mark Boone Junior|Malcolm McDowell|Sean Penn|Robert Downey Jr.,Robert Downey Sr.,A comedy with serious relief,dancing|victim|love|independent film|pool cleaner,1997
Kull the Conqueror,Kevin Sorbo|Tia Carrere|Thomas Ian Griffith|Litefoot|Roy Brocksmith,John Nicolella,Courage conquers all.,sword|planetary configuration|sword fight|fate,1997
Leave it to Beaver,Christopher McDonald|Janine Turner|Cameron Finley|Erik von Detten|Adam Zolotin,Andy Cadiff,The Beav is back.,kids and family|based on tv series,1997
Gravity,Sandra Bullock|George Clooney|Ed Harris|Orto Ignatiussen|Phaldut Sharma,Alfonso CuarÃ³n,Don't Let Go,space mission|space|astronaut|trapped in space|3d,2013
Thor: The Dark World,Chris Hemsworth|Natalie Portman|Tom Hiddleston|Anthony Hopkins|Christopher Eccleston,Alan Taylor,Delve into the darkness,marvel comic|comic|superhero|hostile takeover|norse mythology,2013
Her,Joaquin Phoenix|Scarlett Johansson|Rooney Mara|Amy Adams|Olivia Wilde,Spike Jonze,A Spike Jonze Love Story,artificial intelligence|computer|loneliness,2013
Despicable Me 2,Steve Carell|Kristen Wiig|Benjamin Bratt|Miranda Cosgrove|Russell Brand,Pierre Coffin|Chris Renaud,Back 2 Work,secret agent|bakery|falling in love|father daughter relationship|duringcreditsstinger,2013
Riddick,Vin Diesel|Karl Urban|Katee Sackhoff|Jordi MollÃ |Bokeem Woodbine,David Twohy,Survival Is His Revenge,dystopia|revenge|alien|planet|imax,2013
Elysium,Matt Damon|Jodie Foster|Sharlto Copley|Alice Braga|Diego Luna,Neill Blomkamp,He can save us all.,dystopia|space station|class conflict,2013
World War Z,Brad Pitt|Mireille Enos|Abigail Hargrove|Sterling Jerins|James Badge Dale,Marc Forster,Remember Philly!,dystopia|apocalypse|zombies|nuclear weapons|flesh eating zombies,2013
Ender's Game,Asa Butterfield|Harrison Ford|Hailee Steinfeld|Abigail Breslin|Ben Kingsley,Gavin Hood,This is not a game.,based on novel|intolerance|chosen one|child prodigy|futuristic,2013
Prisoners,Hugh Jackman|Jake Gyllenhaal|Paul Dano|Maria Bello|Melissa Leo,Denis Villeneuve,Every moment matters.,pennsylvania|maze|vigilante|kidnapping|rural setting,2013
American Hustle,Christian Bale|Bradley Cooper|Amy Adams|Jeremy Renner|Jennifer Lawrence,David O. Russell,Everyone Hustles To Survive,con artist|mobster|written by director,2013
Warm Bodies,Nicholas Hoult|Teresa Palmer|Analeigh Tipton|Rob Corddry|Dave Franco,Jonathan Levine,Cold body. Warm heart.,post-apocalyptic|dystopia|zombies|zombie apocalypse|interspecies romance,2013
Don Jon,Joseph Gordon-Levitt|Scarlett Johansson|Julianne Moore|Tony Danza|Glenne Headly,Joseph Gordon-Levitt,Everyone loves a happy ending.,pornography|sex|sex addiction|male female relationship|internet porn,2013
Lone Survivor,Mark Wahlberg|Taylor Kitsch|Emile Hirsch|Ben Foster|Yousuf Azami,Peter Berg,Based on True Acts of Courage,war|survival|navy seal|military|dangerous mission,2013
Nymphomaniac: Vol. I,Charlotte Gainsbourg|Stellan SkarsgÃ¥rd|Stacy Martin|Shia LaBeouf|Christian Slater,Lars von Trier,Forget About Love,sex|fly fishing|virgin|nudity|uniform,2013
RED 2,Bruce Willis|Catherine Zeta-Jones|Anthony Hopkins|Helen Mirren|John Malkovich,Dean Parisot,The best never rest.,paris|london|cia|russia|mi6,2013
Planes,Dane Cook|Carlos Alazraqui|Val Kilmer|Julia Louis-Dreyfus|Brad Garrett,Klay Hall,From above the world of Cars,crop duster|fighter jet|animation,2013
Last Vegas,Robert De Niro|Morgan Freeman|Michael Douglas|Kevin Kline|Mary Steenburgen,Jon Turteltaub,It's going to be legendary,casino|marriage proposal|funeral|stag night|las vegas nevada,2013
The Book Thief,Roger Allam|Sophie NÃ©lisse|Heike Makatsch|Gotthard Lange|Rainer Reiners,Brian Percival,Courage beyond words.,world war ii|book|nazi germany|jewish,2013
The Croods,Nicolas Cage|Emma Stone|Ryan Reynolds|Catherine Keener|Cloris Leachman,Kirk De Micco|Chris Sanders,Meet the first modern family.,stone age|daughter|father|prehistoric|ancient world,2013
Escape Plan,Sylvester Stallone|Arnold Schwarzenegger|Jim Caviezel|Vinnie Jones|50 Cent,Mikael HÃ¥fstrÃ¶m,No one breaks out alone.,prison|muslim|ship|mystery|science fiction,2013
Carrie,ChloÃ« Grace Moretz|Julianne Moore|Judy Greer|Alex Russell|Portia Doubleday,Kimberly Peirce,Know her name. Fear her power.,terror|based on novel|power|telekinesis|high school,2013
The Counselor,Michael Fassbender|Cameron Diaz|Javier Bardem|Goran Visnjic|PenÃ©lope Cruz,Ridley Scott,Sin Is A Choice.,poetry|lawyer|drug smuggling|drug trafficking|red dress,2013
Life of Crime,John Hawkes|Mos Def|Jennifer Aniston|Tim Robbins|Isla Fisher,Daniel Schechter,Right target. Wrong woman.,kidnapper|detroit,2013
Runner Runner,Ben Affleck|Gemma Arterton|Justin Timberlake|Anthony Mackie|David Costabile,Brad Furman,The house always wins.,gambling|casino|gambling debts|dirty cop|puerto rico,2013
The Heat,Sandra Bullock|Melissa McCarthy|DemiÃ¡n Bichir|Michael Rapaport|Taran Killam,Paul Feig,Action's never been so hot!,boston|fbi|buddy comedy,2013
Kick-Ass 2,Aaron Taylor-Johnson|ChloÃ« Grace Moretz|Christopher Mintz-Plasse|Clark Duke|Jim Carrey,Jeff Wadlow,You Can't Fight Your Destiny.,crime fighter|secret identity|marvel comic|superhero|aftercreditsstinger,2013
The Lone Ranger,Johnny Depp|Armie Hammer|William Fichtner|Helena Bonham Carter|James Badge Dale,Gore Verbinski,Never Take Off the Mask,texas|horse|survivor|texas ranger|partner,2013
Gangster Squad,Sean Penn|Ryan Gosling|Emma Stone|Josh Brolin|Nick Nolte,Ruben Fleischer,No Names. No Badges. No Mercy.,los angeles|gangster,2013
Stoker,Mia Wasikowska|Nicole Kidman|Matthew Goode|Dermot Mulroney|Jacki Weaver,Chan-wook Park,Innocence Ends.,mystery,2013
All Is Lost,Robert Redford,J.C. Chandor,Never give up.,yacht|sailor|storm at sea|unconsciousness|life raft,2013
Texas Chainsaw 3D,Alexandra Daddario|Dan Yeager|Bill Moseley|Marilyn Burns|Tania Raymonde,John Luessenhop,Evil wears many faces.,sequel|gore|leatherface|slasher|chainsaw,2013
Trance,James McAvoy|Vincent Cassel|Rosario Dawson|Matt Cross|Danny Sapani,Danny Boyle,Don't be a hero.,amnesia|art thief|hypnotism|heist movie|duringcreditsstinger,2013
Turbo,Ryan Reynolds|Paul Giamatti|Michael PeÃ±a|Samuel L. Jackson|Luis GuzmÃ¡n,David Soren,SLO NO MO,underdog|car race|dream|speed|power,2013
Curse of Chucky,Brad Dourif|Brennan Elliott|A Martinez|Danielle Bisutti|Fiona Dourif,Don Mancini,Fear has a new home,wheelchair|escape|toy comes to life|horror icon|chucky,2013
Closed Circuit,Eric Bana|Rebecca Hall|CiarÃ¡n Hinds|Jim Broadbent|Kenneth Cranham,John Crowley,They see your every move,terrorist|ex-lover|lawyer|bombing,2013
The Host,Saoirse Ronan|Diane Kruger|Jake Abel|William Hurt|Frances Fisher,Andrew Niccol,You will be one of us,based on novel|mass murder|dystopia|two word title|genocide,2013
Mama,Jessica Chastain|Nikolaj Coster-Waldau|Megan Charpentier|Isabelle NÃ©lisse|Daniel Kash,Andy Muschietti,A Mother's Love is Forever,supernatural horror,2013
Admission,Tina Fey|Paul Rudd|Ann Harada|Ben Levin|Dan Levy,Paul Weitz,Let someone in.,princeton university|admissions,2013
21 & Over,Miles Teller|Skylar Astin|Justin Chon|Sarah Wright|Jonathan Keltz,Scott Moore|Jon Lucas,Finally.,alcohol|birthday|debauchery,2013
Grudge Match,Robert De Niro|Sylvester Stallone|Alan Arkin|Jon Bernthal|Kevin Hart,Peter Segal,DeNiro vs Stallone,father-son relationship|sport|rival|elderly|elderly man,2013
Tarzan,Kellan Lutz|Robert Capron|Jaime Ray Newman|Spencer Locke|Brian Bloom,Reinhard Klooss,The legend starts here,based on novel|tarzan|motion capture,2013
Safe Haven,Julianne Hough|Josh Duhamel|Cobie Smulders|David Lyons|Mike Pniewski,Lasse HallstrÃ¶m,You know it when you find it,based on novel|small town|widower|single father|nicholas sparks,2013
Europa Report,Sharlto Copley|Daniel Wu|Michael Nyqvist|Christian Camargo|Karolina Wydra,SebastiÃ¡n Cordero,Fear. Sacrifice. Contact.,jupiter|spacecraft|extraterrestrial life form|found footage|space adventure,2013
Bad Words,Jason Bateman|Kathryn Hahn|Allison Janney|Philip Baker Hall|Rohan Chand,Jason Bateman,The end justifies the means,competition|satire|spelling bee|estranged father|unlikely friendship,2013
Empire State,Liam Hemsworth|Dwayne Johnson|Emma Roberts|Nikki Reed|Lydia Hull,Dito Montiel,Based on a true story.,heist|armored truck,2013
A Haunted House,Marlon Wayans|Essence Atkins|Nick Swardson|Cedric the Entertainer|David Koechner,Michael Tiddes,This $*%! ain't paranormal.,horror spoof|found footage|duringcreditsstinger,2013
Only God Forgives,Ryan Gosling|Kristin Scott Thomas|Gordon Brown|Tom Burke|Vithaya Pansringarm,Nicolas Winding Refn,Time to Meet The Devil,suicidal|written by director|arthouse|bangkok thailand|neo-noir,2013
Side Effects,Rooney Mara|Jude Law|Channing Tatum|Catherine Zeta-Jones|Vinessa Shaw,Steven Soderbergh,One pill can change your life.,fraud|coverup|murder|drug|prescription medication,2013
Mindscape,Mark Strong|Taissa Farmiga|Brian Cox|Indira Varma|Noah Taylor,Jorge Dorado,Don't Let Her In,teenager,2013
The Machine,Caity Lotz|Toby Stephens|Denis Lawson|Lee Nicholas Harris|Sam Hazeldine,Caradog W. James,They Rise. We Fall.,cyborg|dystopia,2013
No One Lives,Luke Evans|Adelaide Clemens|Lee Tergesen|Derek Magyar|America Olivo,RyÃ»hei Kitamura,No one runs. No one escapes.,suicide|male nudity|female nudity|shotgun|restaurant,2013
The Frozen Ground,Nicolas Cage|Vanessa Hudgens|John Cusack|Radha Mitchell|Jodi Lyn O'Keefe,Scott Walker,The hunter becomes the hunted,gun|escape|serial killer|man hunt|hunting,2013
The Smurfs 2,Neil Patrick Harris|Christina Ricci|Katy Perry|Hank Azaria|Brendan Gleeson,Raja Gosnell,Get ready to get naughty!,based on cartoon|smurf,2013
The Way Way Back,Liam James|Steve Carell|Toni Collette|AnnaSophia Robb|Sam Rockwell,Jim Rash|Nat Faxon,We've all been there.,shyness|beach|bicycle|conversation|friendship,2013
Free Birds,Owen Wilson|Woody Harrelson|Amy Poehler|George Takei|Colm Meaney,Jimmy Hayward,Hang On To Your Nuggets,holiday|thanksgiving|freedom|duringcreditsstinger|3d animation,2013
Vikingdom,Dominic Purcell|Natassia Malthe|Craig Fairbrass|Conan Stevens|Jesse Moss,Yusry Abdul Halim,Live by the Sword.,fantasy|viking|norse mythology,2013
Coherence,Hugo Armstrong|Emily Baldoni|Nicholas Brendon|Elizabeth Gracen|Lauren Maher,James Ward Byrkit,Nothing is random,comet|alternate reality|dinner party,2013
August: Osage County,Meryl Streep|Julia Roberts|Chris Cooper|Ewan McGregor|Margo Martindale,John Wells,Misery loves family.,suicide|drug addiction|funeral|dysfunctional family|based on play,2013
Ambushed,Dolph Lundgren|Vinnie Jones|Randy Couture|Gianni Capaldi|Carly Pope,Giorgio Serafini,For The Thrill of The Kill,strip club|drug dealing|los angeles|dea agent|lapd,2013
All Cheerleaders Die,Caitlin Stasey|Sianoa Smit-McPhee|Brooke Butler|Amanda Grace Cooper|Reanin Johannink,Lucky McKee|Chris Sivertson,You can't kill their spirit,female nudity|rape|magic|cheerleader|lesbian kiss,2013
V/H/S/2,Adam Wingard|Lawrence Michael Levine|Kelsy Abbott|Hannah Hughes|L.C. Holt,Simon Barrett|Adam Wingard|Eduardo SÃ¡nchez|Gregg Hale|Timo Tjahjanto|Gareth Evans|Jason Eisener,Who's tracking you?,gore|zombies|alien abduction|found footage|mumblegore,2013
The Kings of Summer,Nick Robinson|Gabriel Basso|MoisÃ©s Arias|Erin Moriarty|Nick Offerman,Jordan Vogt-Roberts,Why live when you can rule.,runaway|high school|coming of age|teenager|coming of age comedy,2013
A Common Man,Ben Kingsley|Ben Cross|Patrick Rutnam|Ashan Dias|Mohamed Adamaly,Chandran Rutnam,No Justice. No Peace.,terrorist|threats|bomb planting|terrorist plot,2013
Hours,Paul Walker|GÃ©nesis RodrÃ­guez|Nick Gomez|Tony Bentley|Judd Lormand,Eric Heisserer,Every second counts,hurricane|infant|natural disaster|father|hurricane katrina,2013
Evidence,Radha Mitchell|Torrey DeVitto|Nolan Gerard Funk|Stephen Moyer|Dale Dickey,Olatunde Osunsanmi,Murder is an art.,fire|police|multiple murders|misleading information|collision,2013
Fast & Furious 6,Paul Walker|Vin Diesel|Dwayne Johnson|Jordana Brewster|Luke Evans,Justin Lin,All roads lead to this,car race|sequel|crime|car|automobile racing,2013
Some Girl(s),Adam Brody|Kristen Bell|Zoe Kazan|MÃ­a Maestro|Jennifer Morrison,Daisy von Scherler Mayer,It's not you. It's him...,woman director,2013
Raze,ZoÃ« Bell|Rachel Nichols|Tracie Thoms|Sherilyn Fenn|Doug Jones,Josh C. Waller,Fight or die!,extortion|death match|elimination derby|women fighters,2013
Battle of the Year,Josh Holloway|Josh Peck|Chris Brown|Laz Alonso|Caity Lotz,Benson Lee,The World is watching,musical|3d,2013
Dead Man Down,Colin Farrell|Noomi Rapace|Terrence Howard|Dominic Cooper|Isabelle Huppert,Niels Arden Oplev,Blood demands blood,revenge|three word title|new york city|crime lord,2013
Nurse 3-D,Paz de la Huerta|Katrina Bowden|Kathleen Turner|Judd Nelson|Boris Kodjoe,Douglas Aarniokoski,Your pain is her pleasure.,nurse|dark comedy,2013
Hammer of the Gods,Charlie Bewley|Clive Standen|James Cosmo|Elliot Cowan|Ivan Kaye,Farren Blackburn,Blood will Reign,viking,2013
Some Velvet Morning,Stanley Tucci|Alice Eve,Neil LaBute,Unsettling and unforgettable,prostitute|infidelity,2013
Rapture Palooza,Craig Robinson|Anna Kendrick|John Francis Daley|Ken Jeong|Rob Corddry,Paul Middleditch,A match made in hell,the rapture|anti-christ|comedy|apocalypse|teenager,2013
Concussion,Robin Weigert|Maggie Siff|Johnathan Tchaikovsky|Julie Fain Lawrence|Laila Robins,Stacie Passon,Wife. Mother. Escort.,lesbian|woman director,2013
Red Line,John Billingsley|Nicole Gale Anderson|Kevin Sizemore|Joseph Williamson|Mark Saul,Robert Kirbyson,Next Stop: Terror,bomb|terrorist|underground|los angeles,2013
Grand Piano,Elijah Wood|John Cusack|Tamsin Egerton|Allen Leech|Kerry BishÃ©,Eugenio Mira,Play or die.,chicago|assassin|performance|suspense|piano playing,2013
Sharknado,Ian Ziering|Tara Reid|Cassie Scerbo|John Heard|Jaason Simmons,Anthony C. Ferrante,Enough said!,california|helicopter|beach|tornado|hurricane,2013
Sweetwater,Ed Harris|January Jones|Jason Isaacs|Eduardo Noriega|Jason Aldean,Logan Miller,Revenge is Sweet.,new mexico|love|revenge|murder|religious fanatic,2013
It's a Disaster,Julia Stiles|David Cross|America Ferrera|Rachel Boston|Jeff Grace,Todd Berger,Are You Prepared?,profanity|black comedy|apocalypse|group of friends|brunch,2013
The Congress,Robin Wright|Paul Giamatti|Harvey Keitel|Kodi Smit-McPhee|Danny Huston,Ari Folman,Robin Wright at the Congress,animation,2013
Phantom,Ed Harris|David Duchovny|Lance Henriksen|William Fichtner|Johnathon Schaech,Todd Robinson,You will never see it coming.,submarine|cold war|soviet,2013
Hateship Loveship,Kristen Wiig|Hailee Steinfeld|Guy Pearce|Christine Lahti|Nick Nolte,Liza Johnson,Dare to care.,ambition|tricks|father|addiction|job,2013
Death Race: Inferno,Luke Goss|Ving Rhames|Danny Trejo|Tanit Phoenix|Dougray Scott,Roel ReinÃ©,Welcome to the Inferno,sequel|car,2013
Superman: Unbound,Matt Bomer|John Noble|Stana Katic|Molly C. Quinn|Diedrich Bader,James Tucker,The machine is coming,saving the world|dc comics|super powers|superhuman strength|supergirl,2013
Austenland,Keri Russell|J. J. Feild|Bret McKenzie|Jennifer Coolidge|James Callis,Jerusha Hess,I love Mr. Darcy,jane austen|duringcreditsstinger|woman director,2013
All Stars,Ashley Jensen|Kimberley Walsh|Ashley Walters|Kevin Bishop|Theo Stevenson,Ben Gregor,6 misfits. One show...No way!,musical,2013
The Canyons,Lindsay Lohan|Gus Van Sant|James Deen|Nolan Gerard Funk|Amanda Brooks,Paul Schrader,It's not the hills.,prostitute|sex|secret|paranoia|nudity,2013
13 Eerie,Katharine Isabelle|Brendan Fehr|Brendan Fletcher|Jesse Moss|Michael Shanks,Lowell Dean,We prey for you,bus|slow motion scene|gore|stabbed in the eye|marijuana,2013
Patrick,Rachel Griffiths|Charles Dance|Jackson Gallagher|Sharni Vinson|Peta Sergeant,Mark Hartley,Cruel. Controlling. Comatose.,telekinesis|remake|psychic power|hospital|comatose,2013
Pawn,Forest Whitaker|Nikki Reed|Sean Faris|Ray Liotta|Michael Chiklis,David A. Armstrong,Every move is a game changer,hostage drama|criminal past|hostage negotiator,2013
Ghost Team One,Carlos Santos|J.R. Villarreal|Tony Cavalero|Meghan Falcone|Fernanda Romero,Scott Rutherford|Ben Peyser,Arouse the Dead,horror spoof|demon|ghost|found footage,2013
Scenic Route,Josh Duhamel|Dan Fogler|Miracle Laurie|Christie Burson|Peter Michael Goetz,Kevin Goetz|Michael Goetz,There is no turning back,stupidity|friends|summer|fighting|desert,2013
Hatchet III,Danielle Harris|Kane Hodder|Zach Galligan|Caroline Williams|Derek Mears,BJ McDonnell,Victor Crowley Lives Again,horror|sequel|gore|slasher|violent death,2013
Torment,Katharine Isabelle|Robin Dunne|Peter DaCunha|Stephen McHattie|Noah Danby,Jordan Barker,Welcome to the Family,countryside|murder|masked killer|torture|home invasion,2013
How I Live Now,Saoirse Ronan|George MacKay|Tom Holland|Harley Bird|Anna Chancellor,Kevin Macdonald,Love will lead you home,terrorist|post-apocalyptic|survival|english country side|based on young adult book,2013
InAPPropriate Comedy,Rob Schneider|Michelle Rodriguez|Adrien Brody|Lindsay Lohan|Ari Shaffir,Vince Offer,An equal opportunity offender.,detective|drug abuse|marilyn monroe|racism|terrorizing,2013
Vamp U,Julie Gonzalo|Adam Johnson|Gary Cole|Maclain Nelson|Bart Johnson,Matt Jespersen|Maclain Nelson,Sorority Girls Suck!,vampire|college,2013
Madly Madagascar,Ben Stiller|Chris Rock|David Schwimmer|Jada Pinkett Smith|Danny Jacobs,David Soren,All New Adventure,africa|lion|hippopotamus|madagascar|savannah,2013
Sexy Evil Genius,Seth Green|William Baldwin|Katee Sackhoff|Michelle Trachtenberg|Harold Perrineau,Shawn Piller,Revenge is a bitch.,ex-lover|conversation|lawyer|lying|scheming,2013
Louder Than Words,Adelaide Kane|David Duchovny|Timothy Hutton|Xander Berkeley|Hope Davis,Anthony Fabian,Love will build what's ahead.,based on true story|grieving parents|philanthropy,2013
The Crash Reel,Kevin Pearce|Shaun White|Scotty Lago|Jake Burton|Mason Aguirre,Lucy Walker,The mind has mountains,woman director,2013
Touchy Feely,Ellen Page|Rosemarie DeWitt|Scoot McNairy|Allison Janney|Ron Livingston,Lynn Shelton,A self-improved comedy,therapist|massage|contact|masseuse|kiss,2013
Forbidden Ground,Johan Earl|Tim Pocock|Martin Copping|Denai Gracie|Sarah Mawbey,Johan Earl|Adrian Powers,Survivors will become heroes.,german,2013
Compulsion,Heather Graham|Carrie-Anne Moss|Joe Mantegna|Kevin Dillon|Kate Trotter,Egidio Coccimiglio,She has a killer appetite.,cooking|kitchen|anorexia|neighbor|break-up,2013
A Field in England,Julian Barratt|Michael Smiley|Reece Shearsmith|Peter Ferdinando|Ryan Pope,Ben Wheatley,Open Up And Let The Devil In,civil war|madness|ghost,2013
Frankenstein's Army,Karel Roden|Joshua Sasse|Robert Gwilym|Alexander Mercury|Luke Newberry,Richard Raaphorst,What is dead may never die.,communist|nazis|science fiction|mockumentary|found footage,2013
All Hallows' Eve,Katie Maguire|Catherine A. Callahan|Marie Maser|Kayla Lian|Mike Giannelli,Damien Leone,Come out and play.,babysitter|halloween|gore|blood|slasher,2013
DrogÃ³wka,BartÅ‚omiej Topa|Arkadiusz Jakubik|Julia Kijowska|Eryk Lubos|Robert Wabich,Wojciech Smarzowski,The ride is just starting,adultery|politics|police|mafia|interrogation,2013
Blutgletscher,Gerhard Liebmann|Edita MalovÄiÄ‡|Hille Beseler|Peter Knaack|Felix RÃ¶mer,Marvin Kren,Terror has Evolved!,research station|glacier|impalement|scientist|mutant animal,2013
Still Life,Eddie Marsan|Joanne Froggatt|Karen Drury|Andrew Buchan|Neil D'Souza,Uberto Pasolini,A rare thing,funerals|south london,2013
Age of Dinosaurs,Treat Williams|Ronny Cox|Jillian Rose Reed|Joshua Michael Allen|Max Aria,Joseph J. Lawson,Back from extinction!,genetics|dinosaur|genetic engineering,2013
Zombie Massacre,Christian Boeving|Mike Mitchell|Tara Cardinal|Ivy Corbin|Carl Wharton,Marco Ristori,There is no hope.,eastern europe|super soldier|zombies|expendable team|toxins,2013
The Stranger Within,William Baldwin|Estella Warren|Sarah Butler|Katia Winter|Kim Bodnia,Adam Neutzsky-Wulff,Careful who you let in,adultery|hallucination|murder|kidnapping|haunting,2013
The Wicked,Devon Werkheiser|Nicole Forester|Justin Deeley|Caitlin Carmichael|Cassie Keller,Peter Winther,The Wicked Will Get You...,witch|supernatural|teenager,2013
Molly Maxwell,Lola Tash|Charlie Carrick|Krista Bridges|Richard Clarkin|Brooke Palsson,Sara St. Onge,Love doesn't act its age.,australia|high school|twin brother|friends|melbourne,2013
Home Sweet Home,Marty Adams|Shaun Benson|Meghan Heffern|Adam MacDonald,David Morley,Home Sweet Home,gun|sword|mask|murder|gore,2013
The Appearing,Will Wallace|Don Swayze|Dean Cain|Emily Brooks|Wolfgang Bodison,Daric Gates,It took her soul. You're next.,possession,2013
Willow Creek,Alexie Gilmore|Bryce Johnson|Peter Jason,Bobcat Goldthwait,Existing Soon.,bigfoot|found footage,2013
Toy Story of Terror!,Tom Hanks|Tim Allen|Kristen Schaal|Carl Weathers|Wallace Shawn,Angus MacLane,One toy gets left behind!,halloween|pixar animated short|toys,2013
Sacro GRA,Roberto Giuliani|Franceso De Santis,Gianfranco Rosi,Tales from Rome's Ring Road,society|environment|everyday life,2013
Portal: Survive!,Monique Blanchard|Bradley Mixon,Connor McGuire|Colin McGuire,The Cake is a Lie,portal|aperture,2013
Atlantic Rim,Graham Greene|David Chokachi|Jackie Moore|Nicole Alexandra Shipley|Jared Cohn,Jared Cohn,Monsters vs Machines,navy|underwater threat|robot suits|giant monsters,2013
Out of Africa,Meryl Streep|Robert Redford|Klaus Maria Brandauer|Michael Kitchen|Malick Bowens,Sydney Pollack,Based on a true story.,dancing|train station|denmark|fire|cemetery,1985
Brazil,Jonathan Pryce|Robert De Niro|Katherine Helmond|Ian Holm|Bob Hoskins,Terry Gilliam,It's only a state of mind.,bureaucracy|police state|terror|great britain|dream,1985
Phenomena,Jennifer Connelly|Donald Pleasence|Daria Nicolodi|Patrick Bauchau|Fiore Argento,Dario Argento,When Insects Attack!,detective|daughter|psychopath|revenge|murder,1985
Porky's Revenge,Dan Monahan|Wyatt Knight|Tony Ganios|Mark Herrier|Kaki Hunter,James Komack,The final conflict,student|teenager|mischief|misadventure,1985
Brewster's Millions,Richard Pryor|John Candy|Lonette McKee|Stephen Collins|Jerry Orbach,Walter Hill,An American excess story.,based on novel|photographer|baseball|dollar|remake,1985
St. Elmo's Fire,Emilio Estevez|Rob Lowe|Andrew McCarthy|Demi Moore|Judd Nelson,Joel Schumacher,The passion burns deep.,friendship|secret admirer|post college,1985
Summer Rental,John Candy|Karen Austin|Kerri Green|Joey Lawrence|Aubrey Jene,Carl Reiner,Life is a beach.,rivalry|family vacation|suffering parent|time off|run down house,1985
My Science Project,John Stockwell|Dennis Hopper|Danielle von Zerneck|Fisher Stevens|Richard Masur,Jonathan R. Betuel,We must not destroy the world.,time travel|dinosaur|science,1985
