mask,image
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/004481_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/004481_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/004482_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/004482_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/004486_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/004486_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/004516_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/004516_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/004546_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/004546_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/004576_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/004576_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/004606_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/004606_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/004636_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/004636_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/004666_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/004666_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/004701_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/004701_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/004731_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/004731_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/004761_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/004761_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/005050_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/005050_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/005201_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/005201_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/005228_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/005228_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/005243_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/005243_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/005258_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/005258_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/005303_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/005303_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/005318_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/005318_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/005348_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/005348_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/007987_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/007987_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/008287_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/008287_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/008452_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/008452_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/008482_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/008482_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/008512_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/008512_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/008542_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/008542_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/008572_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/008572_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/008602_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/008602_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/010758_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/010758_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/011746_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/011746_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/011767_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/011767_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/011797_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/011797_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/012093_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/012093_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/012247_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/012247_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/012255_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/012255_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/012285_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/012285_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/012300_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/012300_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/012330_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/012330_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/012345_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/012345_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/012360_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/012360_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/012375_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/012375_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/012390_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/012390_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/012395_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/012395_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/012695_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/012695_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/013295_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/013295_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/013595_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/013595_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/013895_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/013895_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/014195_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/014195_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/014495_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/014495_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/014795_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/014795_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/015095_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/015095_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/015395_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/015395_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/015695_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/015695_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/018525_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/018525_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/018825_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/018825_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/019425_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/019425_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/019725_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/019725_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/019731_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/019731_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/020325_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/020325_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/020626_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/020626_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/020746_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/020746_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/020866_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/020866_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/020986_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/020986_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/021106_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/021106_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/021346_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/021346_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/021466_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/021466_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/021586_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/021586_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/021695_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/021695_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/021725_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/021725_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/021755_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/021755_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/021785_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/021785_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/022062_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/022062_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/022182_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/022182_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/022201_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/022201_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/022216_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/022216_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/022246_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/022246_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/022276_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/022276_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/022291_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/022291_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/022321_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/022321_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/022394_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/022394_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/022409_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/022409_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/022443_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/022443_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/022588_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/022588_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/022683_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/022683_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/022987_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/022987_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/023002_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/023002_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/023062_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/023062_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/023077_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/023077_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/023122_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/023122_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/023137_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/023137_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/023167_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/023167_leftImg8bit.png
/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/gtFine/train/36/025929_gtFine_road_labels.png,/home/somusan/OpencvUni/opencvblog/robotics-series/yolop_idd/idd-segmentation/IDD_Segmentation/leftImg8bit/train/36/025929_leftImg8bit.png
